16,585,15063,-12749,-2461,0,14375,-13559,-3003,264,9484,1943,-1495,-1189,2340,-1638,-910,-5734,-4095,-2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,625,15140,-12623,-2655,-10922,14427,-13445,-3180,215,-4311,1953,-1494,-1208,-4680,7372,0,6553,-4095,-1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,664,15214,-12487,-2838,-8191,14503,-13282,-3404,176,-1724,1966,-1489,-1218,-2340,3276,-2958,0,-8191,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,703,15285,-12356,-3038,-2730,14579,-13139,-3562,186,9484,1976,-1484,-1229,0,3276,-2730,-4914,-4095,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,742,15348,-12214,-3220,0,14694,-13001,-3705,176,862,1986,-1477,-1244,0,4914,-3640,-4914,-4095,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,781,15413,-12072,-3421,0,14713,-12853,-3975,127,2586,1996,-1475,-1259,0,3276,0,-1638,2047,-1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,820,15474,-11930,-3593,0,14808,-12696,-4090,215,-4311,2010,-1465,-1269,2340,-3276,-2730,-2457,-2047,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,859,15534,-11788,-3796,-8191,14860,-12529,-4306,98,2586,2019,-1462,-1279,-2340,4914,0,-2457,-8191,7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,898,15591,-11640,-3971,0,14960,-12338,-4491,117,2586,2030,-1455,-1291,2340,-4095,0,3276,-3583,-4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,937,15645,-11497,-4170,-2730,14960,-12166,-4673,176,6035,2042,-1452,-1309,-2340,-1638,682,6553,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,976,15700,-11356,-4347,-5461,14998,-12014,-4827,196,4311,2052,-1445,-1319,0,9829,-1592,-4914,-6143,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1015,15753,-11212,-4532,-8191,15117,-11928,-5039,137,9484,2067,-1440,-1331,-2340,6553,-1820,6553,-4095,-1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1054,15808,-11066,-4710,-8191,15112,-11747,-5193,137,2586,2074,-1435,-1339,0,3276,-1820,3276,-2047,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1093,15857,-10923,-4892,-8191,15150,-11565,-5332,19,10347,2088,-1424,-1356,-2340,-1638,-2958,-1638,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1132,15906,-10777,-5077,-10922,15226,-11460,-5478,58,9484,2093,-1422,-1367,-2340,-1638,-2730,-5734,-7167,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1171,15955,-10628,-5255,-10922,15236,-11289,-5706,176,2586,2105,-1414,-1376,-2340,3276,-1820,-3276,0,-2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1210,16005,-10476,-5438,-5461,15322,-11117,-5826,176,862,2113,-1409,-1388,-2340,3276,-4550,-9010,-4095,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1250,16044,-10323,-5621,-8191,15326,-10964,-6003,88,4311,2128,-1404,-1398,2340,3276,-1820,1638,-2047,5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1289,16090,-10168,-5810,0,15341,-10812,-6138,98,2586,2138,-1399,-1411,-2340,3276,-1820,1638,-4095,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1328,16125,-10006,-5988,-8191,15360,-10659,-6304,78,9484,2148,-1389,-1423,7021,-3276,-4095,-1638,1535,10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1367,16162,-9842,-6182,0,15417,-10507,-6466,19,4311,2155,-1389,-1436,-2340,-6553,-1820,-6553,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1406,16196,-9679,-6358,-8191,15493,-10335,-6589,98,-4311,2169,-1379,-1438,7021,4095,-3640,3276,-4095,12182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1445,16228,-9513,-6553,-10922,15498,-10239,-6739,19,6035,2175,-1374,-1453,-2340,3276,-1820,3276,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1484,16257,-9349,-6722,-5461,15540,-10096,-6882,19,-862,2184,-1364,-1466,-2340,-1638,0,-819,-2047,-2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1523,16281,-9181,-6916,0,15569,-9968,-6998,-98,2586,2194,-1359,-1473,2340,-3276,-910,-3276,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1562,16306,-9012,-7078,0,15569,-9782,-7187,19,3449,2204,-1353,-1488,0,-6553,0,-1638,0,6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1601,16322,-8851,-7265,-10922,15664,-9639,-7295,-39,9484,2214,-1344,-1498,-2340,3276,-3185,0,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1640,16337,-8684,-7439,-8191,15740,-9515,-7441,78,9484,2221,-1341,-1507,2340,-3276,-910,-3276,-7167,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1679,16355,-8513,-7596,-5461,15783,-9386,-7607,-58,9484,2230,-1334,-1513,0,3276,-2958,0,-6143,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1718,16361,-8345,-7784,-5461,15745,-9286,-7773,19,9484,2237,-1326,-1525,-2340,819,-3185,6553,-4095,-2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1757,16366,-8171,-7935,-10922,15802,-9133,-7923,-39,4311,2241,-1319,-1533,0,-1638,-1365,819,-4095,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1796,16366,-7996,-8113,-5461,15835,-8976,-8081,-127,-862,2250,-1314,-1543,-2340,4095,-4550,-3276,-4095,-7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1835,16366,-7821,-8270,0,15845,-8852,-8224,58,-7760,2260,-1304,-1548,0,3276,0,1638,-10239,-2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1875,16362,-7641,-8442,-10922,15931,-8675,-8343,-19,2586,2265,-1299,-1563,0,0,-2730,0,-6143,-4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1914,16350,-7460,-8610,-5461,15959,-8599,-8455,19,-4311,2274,-1292,-1570,-2340,-6553,0,-6553,-2047,-4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1953,16339,-7272,-8772,-8191,15997,-8446,-8640,-117,9484,2280,-1284,-1578,0,-2457,-2730,819,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1992,16324,-7089,-8950,-10922,16007,-8255,-8764,-98,2586,2287,-1279,-1588,-2340,3276,-3640,-3276,-3583,-1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2031,16307,-6897,-9106,0,16116,-8160,-8914,19,9484,2296,-1263,-1588,-2340,6553,-1365,-3276,0,7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2070,16284,-6712,-9279,-10922,16121,-8026,-9053,-78,-862,2301,-1262,-1602,-2340,819,0,-3276,-7167,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2109,16262,-6526,-9427,-10922,16102,-7874,-9226,-98,-11209,2311,-1253,-1607,2340,0,-2730,-1638,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2148,16240,-6340,-9601,-8191,16102,-7716,-9303,-117,-4311,2313,-1243,-1617,-2340,3276,-3640,-1638,-2047,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2187,16213,-6154,-9740,0,16178,-7569,-9458,-176,9484,2321,-1236,-1622,2340,-6553,-2275,6553,1023,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2226,16180,-5969,-9904,-10922,16178,-7435,-9612,-58,9484,2326,-1228,-1632,-2340,-3276,-910,0,-4095,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2265,16148,-5787,-10049,-5461,16183,-7263,-9766,-176,5173,2334,-1223,-1636,4680,4914,0,0,-6655,-420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2304,16112,-5596,-10196,0,16206,-7092,-9886,-196,2586,2341,-1212,-1637,7021,-819,-1820,6553,-2559,-2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2343,16073,-5411,-10347,-5461,16221,-6929,-10032,-137,-2586,2344,-1202,-1647,2340,3276,-910,-3276,-4095,-1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2382,16032,-5220,-10487,-5461,16254,-6805,-10167,-117,-4311,2352,-1198,-1652,0,0,-2730,6553,-5119,-4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2421,15994,-5032,-10643,-5461,16192,-6653,-10290,-137,12933,2352,-1190,-1663,-2340,9829,-3640,1638,-4095,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2460,15945,-4838,-10781,-5461,16225,-6443,-10433,-196,9484,2357,-1183,-1665,-2340,9829,-1820,-3276,0,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2500,15895,-4641,-10940,-5461,16178,-6348,-10568,-98,3449,2362,-1173,-1677,-2340,0,-682,-819,-8191,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2539,15851,-4450,-11075,-8191,16178,-6157,-10707,-117,-1724,2367,-1167,-1677,7021,4914,-2958,-2457,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2578,15799,-4258,-11239,0,16145,-5952,-10830,-294,2586,2368,-1158,-1687,-2340,13106,-1820,0,-4095,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2617,15753,-4059,-11366,2730,16178,-5833,-10927,-294,-3449,2374,-1148,-1687,0,-6553,-1820,-4914,-1535,-4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2656,15701,-3868,-11522,0,16102,-5604,-11058,-196,2586,2378,-1140,-1695,2340,0,-1820,-6553,-4095,-1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2695,15649,-3678,-11652,0,16102,-5432,-11208,-255,4311,2382,-1130,-1697,7021,3276,227,2457,-2047,-3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2734,15590,-3491,-11808,-5461,16030,-5222,-11362,-245,-1724,2392,-1128,-1707,-2340,-3276,-2730,-1638,-6143,7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
