  50,     20433,  7613, -8488,   821,     0,     1,     4,     6,    12,  7454,     0,     1,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  51,     20850,  8241, -7899,  -405,     0,     0,     4,     4,    11,  6673,     0,     0,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  52,     21267,  8732, -7177, -1624,    -1,    -1,     3,     1,     4,  5820,    -1,    -1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  53,     21684,  9072, -6329, -2810,     0,    -1,     2,     2,     0,  4871,     0,    -1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  54,     22101,  9262, -5371, -3949,     1,     1,     3,     6,     5,  3843,     1,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  55,     22518,  9288, -4326, -5023,    -1,    -1,     2,     1,     7,  2734,    -1,    -1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  56,     22935,  9157, -3203, -6010,     0,    -1,     3,     2,     8,  1560,     0,    -1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  57,     23352,  8870, -2027, -6895,     0,    -1,     3,     2,     9,   372,     0,    -1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  58,     23769,  8430,  -812, -7660,     2,     0,     3,     5,    11,  -840,     2,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  59,     24186,  7847,   413, -8299,     1,     0,     2,     3,    15, -2052,     1,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  60,     24603,  7127,  1628, -8793,     0,     0,     3,     3,    16, -3219,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  61,     25020,  6287,  2815, -9141,     1,     1,     3,     5,    10, -4300,     1,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  62,     25437,  5336,  3951, -9327,     1,     0,     2,     3,    -1, -5299,     1,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  63,     25854,  4294,  5021, -9357,     0,    -1,     2,     1,    -9, -6262,     0,    -1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  64,     26271,  3182,  6009, -9224,     0,     0,     3,     3,    -8, -7130,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  65,     26688,  2014,  6895, -8935,     0,     1,     2,     3,    -5, -7792,     0,     1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  66,     27105,   810,  7663, -8492,    -1,     0,     2,     0,    -1, -8319,    -1,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  67,     27522,  -407,  8299, -7903,     1,     0,     2,     3,     4, -8734,     1,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  68,     27939, -1616,  8791, -7179,     1,     1,     2,     3,     9, -9029,     1,     1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  69,     28356, -2795,  9138, -6329,     0,     2,     3,     6,    18, -9185,     0,     2,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  70,     28773, -3928,  9324, -5377,     1,     0,     3,     3,    17, -9156,     1,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  71,     29190, -4992,  9355, -4326,     2,     0,     5,     7,    10, -8991,     2,     0,     5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  72,     29607, -5974,  9219, -3208,     0,    -1,     2,     1,     2, -8683,     0,    -1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  73,     30024, -6852,  8930, -2028,     1,     0,     2,     3,     1, -8157,     1,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  74,     30441, -7614,  8488,  -814,     0,     0,     3,     3,     1, -7462,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  75,     30858, -8247,  7899,   412,     0,    -1,     3,     2,     2, -6684,     0,    -1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  76,     31275, -8740,  7175,  1627,     0,     0,     2,     2,     4, -5839,     0,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  77,     31692, -9084,  6326,  2812,     0,    -1,     2,     1,     4, -4892,     0,    -1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  78,     32109, -9268,  5371,  3951,     0,     1,     4,     5,     3, -3855,     0,     1,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  79,     32526, -9296,  4320,  5023,     0,     1,     2,     3,     0, -2749,     0,     1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  80,     32943, -9164,  3201,  6012,     1,     1,     3,     6,     1, -1564,     1,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  81,     33360, -8878,  2023,  6897,     0,     1,     3,     4,     0,  -372,     0,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  82,     33777, -8439,   813,  7663,     0,     1,     3,     4,    -1,   832,     0,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  83,     34194, -7850,  -411,  8300,     0,     0,     3,     3,    -1,  2037,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  84,     34611, -7129, -1627,  8797,     0,     0,     3,     4,     0,  3205,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  85,     35028, -6289, -2816,  9140,     0,     0,     5,     5,     0,  4286,     0,     0,     5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  86,     35445, -5341, -3957,  9323,    -1,    -1,     3,     1,     1,  5290,    -1,    -1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87,     35862, -4299, -5029,  9354,     0,     1,     3,     4,     2,  6254,     0,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  88,     36279, -3186, -6018,  9220,    -1,    -1,     1,    -1,     1,  7119,    -1,    -1,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  89,     36696, -2016, -6899,  8932,    -1,     0,     4,     3,     1,  7790,    -1,     0,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  90,     37113,  -806, -7663,  8491,     2,     3,     4,     8,     1,  8306,     2,     3,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  91,     37530,   410, -8299,  7903,     0,     2,     4,     6,    -5,  8728,     0,     2,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  92,     37947,  1615, -8795,  7178,     0,     0,     3,     3,   -16,  9037,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  93,     38364,  2792, -9139,  6331,     0,     0,     3,     3,   -23,  9178,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  94,     38781,  3925, -9324,  5375,     1,     2,     4,     7,   -17,  9152,     1,     2,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  95,     39198,  4990, -9352,  4327,     1,     2,     4,     7,    -3,  9005,     1,     2,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  96,     39615,  5969, -9221,  3204,    -1,     0,     3,     2,     7,  8683,    -1,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  97,     40032,  6849, -8932,  2028,    -1,    -1,     1,    -2,    10,  8148,    -1,    -1,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  98,     40449,  7614, -8489,   819,     1,     0,     3,     4,    12,  7464,     1,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  99,     40866,  8244, -7900,  -406,     0,     0,     3,     3,    11,  6693,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 100,     41283,  8734, -7176, -1622,     2,     1,     3,     7,     5,  5839,     2,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 101,     41700,  9077, -6327, -2809,     1,     1,     3,     6,     4,  4891,     1,     1,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 102,     42117,  9261, -5372, -3950,     2,     1,     2,     5,     5,  3867,     2,     1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 103,     42534,  9288, -4325, -5022,     1,     2,     3,     6,     8,  2762,     1,     2,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 104,     42951,  9155, -3203, -6010,    -1,     1,     1,     1,     9,  1582,    -1,     1,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 105,     43368,  8869, -2028, -6897,    -1,    -1,     1,    -1,     8,   386,    -1,    -1,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 106,     43785,  8428,  -812, -7663,     0,     0,     2,     2,    11,  -824,     0,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 107,     44202,  7847,   413, -8301,     0,     0,     2,     2,    15, -2028,     0,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 108,     44619,  7129,  1629, -8795,     0,     0,     3,     3,    14, -3193,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 109,     45036,  6285,  2814, -9140,    -2,    -1,     2,    -1,     6, -4286,    -2,    -1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 110,     45453,  5335,  3952, -9328,     1,     0,     2,     3,    -2, -5282,     1,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 111,     45870,  4294,  5023, -9355,     1,     0,     3,     5,    -8, -6241,     1,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 112,     46287,  3181,  6010, -9223,     0,     0,     3,     3,    -9, -7114,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 113,     46704,  2010,  6894, -8934,    -1,    -1,     1,    -1,    -6, -7782,    -1,    -1,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 114,     47121,   809,  7664, -8491,     0,     0,     2,     3,     2, -8311,     0,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 115,     47538,  -408,  8297, -7903,    -1,    -1,     1,    -1,     2, -8725,    -1,    -1,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 116,     47955, -1615,  8793, -7175,     0,     0,     2,     3,     8, -9025,     0,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 117,     48372, -2798,  9134, -6332,    -1,    -1,     2,     0,    15, -9184,    -1,    -1,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 118,     48789, -3930,  9323, -5374,     0,     0,     3,     3,    15, -9156,     0,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 119,     49206, -4991,  9351, -4326,     2,     0,     3,     5,     7, -9004,     2,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 120,     49623, -5974,  9220, -3206,     1,     0,     3,     4,     0, -8697,     1,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 121,     50040, -6855,  8930, -2029,    -1,     0,     1,     0,    -1, -8166,    -1,     0,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 122,     50457, -7616,  8486,  -813,    -1,     0,     2,     1,     1, -7481,    -1,     0,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 123,     50874, -8248,  7899,   413,     1,     0,     3,     4,     4, -6703,     1,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 124,     51291, -8740,  7175,  1628,     1,     0,     3,     4,     6, -5844,     1,     0,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 125,     51708, -9080,  6326,  2814,     1,     2,     3,     7,     4, -4901,     1,     2,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
